,Voter ID,VOTE_TYPE,ZIP,SEX,BIRTHYEAR,Voting Site,Voting Precinct
190731,1100530972,P,77087,F,1962,SRD146S,285
190732,1182311897,P,77087,M,1969,SRD146C,285
190733,1182778712,E,77087,F,1991,62038,285
190734,1064821114,P,77087,F,1965,SRD147S,285
190736,1218222253,E,77087,M,1959,11123,285
190737,1220489336,E,77087,F,1995,92023,285
190738,1221594139,E,77087,F,1952,62038,285
190739,2000728695,P,77087,M,1941,SRD145C,285
190740,1000212003,E,77087,F,1957,62034,285
190741,1212806983,P,77087,M,1981,SRD145C,285
190742,1212886485,E,77087,M,1994,62035,285
190743,1212644509,E,77087,F,1995,51038,285
190744,1213131568,E,77087,F,1996,62038,285
190745,1213289511,P,77087,F,1975,SRD147Z,285
190746,1213430965,E,77087,M,1995,62039,285
190747,1213372664,E,77087,F,1996,62039,285
190748,1212236745,P,77087,M,1956,SRD146S,285
190749,1212580490,E,77087,F,1996,62034,285
190750,1213885242,P,77087,F,1995,SRD145C,285
190751,1216505420,P,77087,F,1996,SRD147Z,285
190753,1217274187,P,77087,M,1956,SRD147Z,285
190754,1215842312,P,77087,F,1984,SRD145C,285
190755,1195071423,E,77087,M,1989,62062,285
190756,1215104960,E,77087,F,1982,92105,285
190757,1203833908,P,77087,M,1956,SRD146C,285
190758,1203357301,P,77087,F,1958,SRD146S,285
190759,1201120404,E,77087,F,1992,72067,285
190760,1200292848,E,77087,F,1969,62038,285
190761,1200317826,E,77087,M,1963,61059,285
190762,1199988270,E,77087,M,1983,62038,285
190763,1199572164,P,77087,F,1995,SRD145C,285
190764,1198056050,E,77087,F,1979,62038,285
190765,1198686057,P,77087,F,1988,SRD146T,285
190766,1199264852,P,77087,M,1994,SRD145C,285
190767,1210589390,E,77087,F,1949,62035,285
190768,1210576780,E,77087,F,1996,52073,285
190769,1210570716,E,77087,M,1988,92027,285
190770,1211325335,E,77087,M,1984,62038,285
190772,1211510614,E,77087,M,1994,92023,285
190773,1209435499,P,77087,M,1980,SRD145C,285
190774,1206156324,P,77087,F,1994,SRD147Z,285
190775,1208308476,E,77087,F,1996,62038,285
190776,1206758937,E,77087,F,1995,91043,285
190777,1207018523,P,77087,F,1996,SRD146S,285
190778,1207140085,E,77087,F,1981,92028,285
190779,2001983491,P,77087,M,1989,SRD148H,285
190780,2001888565,P,77087,M,1957,SRD145C,285
191193,1221418516,E,77504,F,1997,52014,347
191981,1205672118,P,77009,M,1970,SRD145M,46
193231,1197807549,E,77504,F,1954,52014,793
193691,1221681652,P,77087,F,1968,SRD146S,285
194551,1174798720,E,77087,M,1992,62038,285
198269,1190957041,P,77087,M,1994,SRD145C,285
198480,2002205163,E,77081,F,1955,71060,431
198484,2001751977,E,77504,M,1966,52014,347
198485,2001751898,E,77504,F,1972,52014,347
198486,2001620693,E,77504,M,1978,72021,347
198487,2002240471,E,77504,M,1966,51013,347
198488,2002055821,E,77504,F,1960,52032,347
198489,2002093524,P,77504,F,1982,SRD144R,347
198490,1178885195,E,77504,F,1992,52014,347
198491,1017097336,E,77504,M,1963,41001,347
198492,1178704320,E,77504,F,1981,52024,347
198493,1179319926,E,77504,M,1977,52018,347
198495,1178524659,E,77504,F,1986,52016,347
198496,1178009156,E,77504,M,1965,52016,347
198497,1059956047,P,77504,F,1960,SRD144R,347
198498,1177070322,E,77504,M,1970,52016,347
198499,1177027322,E,77504,F,1965,52016,347
198501,1175137738,E,77504,F,1990,52016,347
198502,1176406726,P,77504,M,1984,SRD144R,347
198503,1176269643,E,77504,F,1991,52016,347
198504,1175961709,P,77504,F,1944,SRD128P,347
198505,1115371675,P,77504,M,1977,SRD144J,347
198506,1175814103,P,77504,F,1993,SRD144R,347
198507,1175834194,E,77504,F,1990,52019,347
198508,1175851791,P,77504,F,1958,SRD128P,347
198509,1174596418,E,77504,M,1992,61011,347
198510,1174595028,P,77504,F,1991,SRD134S,347
198511,1174419390,E,77504,M,1966,52014,347
198512,1174685746,P,77504,F,1962,SRD144R,347
198513,1173805698,E,77504,M,1951,52016,347
198514,1174119529,E,77504,M,1961,52016,347
198515,1174211358,P,77504,M,1982,SRD144R,347
198516,1174217802,P,77504,F,1960,SRD128P,347
198519,1179833868,E,77504,F,1957,52014,347
198520,1180245368,E,77504,F,1983,52016,347
198521,1167791416,P,77504,F,1980,SRD144R,347
198522,1180477932,P,77504,F,1990,SRD144J,347
198523,1037181387,P,77504,F,1961,SRD144R,347
198524,1182382404,P,77504,F,1992,SRD144R,347
198525,1182883809,E,77504,F,1990,52078,347
198526,1181725025,E,77504,M,1981,52005,347
198527,1185261933,P,77504,F,1993,SRD144R,347
198528,1183242278,P,77504,M,1991,SRD144R,347
198529,1183160448,E,77504,M,1938,51013,347
198530,1184301406,P,77504,F,1959,SRD144R,347
198531,1184571789,E,77504,M,1971,51013,347
198532,1184266769,E,77504,F,1994,51013,347
198533,1167603127,E,77504,M,1959,51013,347
198534,1195302545,P,77504,M,1959,SRD144R,347
198536,1194505732,P,77504,M,1979,SRD144R,347
198537,1194111050,P,77504,M,1973,SRD144R,347
198538,1194698823,P,77504,M,1970,SRD144R,347
198539,1194639109,P,77504,F,1967,SRD128P,347
198540,1194528490,E,77504,F,1993,52064,347
198542,1194526766,P,77504,M,1969,SRD144R,347
198544,1196683517,P,77504,M,1993,SRD129D,347
198545,1196675828,E,77504,F,1962,51013,347
198546,1168152036,P,77504,F,1977,SRD144R,347
198547,1193070581,P,77504,F,1963,SRD144R,347
198548,1193609242,P,77504,F,1991,SRD144R,347
198549,1193416778,P,77504,F,1947,SRD144R,347
198550,1193831966,P,77504,F,1962,SRD144R,347
198551,1192436198,P,77504,F,1993,SRD144R,347
198553,1191795240,E,77504,M,1987,51013,347
198554,1191789048,P,77504,M,1958,SRD128P,347
198555,1192887332,P,77504,F,1994,SRD144R,347
198556,1194637134,P,77504,F,1985,SRD129U,347
198557,1064544854,E,77504,F,1985,52012,347
198558,1192969639,E,77504,M,1987,52014,347
198560,1058070796,E,77504,F,1986,51017,347
198561,1167868514,P,77504,F,1961,SRD144R,347
198563,1187284916,P,77504,F,1973,SRD144R,347
198564,1186858000,P,77504,M,1966,SRD128P,347
198565,1186957885,P,77504,F,1978,SRD144R,347
198566,1187580384,P,77504,F,1956,SRD144R,347
198567,1188816304,E,77504,M,1981,52016,347
198568,1191460963,P,77504,F,1975,SRD144R,347
198570,1189236887,E,77504,F,1972,52016,347
198571,1189724161,P,77504,F,1979,SRD144R,347
198572,1191757349,P,77504,F,1994,SRD144R,347
198574,1190594060,P,77504,M,1992,SRD143C,347
198575,1190595853,P,77504,F,1982,SRD144R,347
198576,1190326566,P,77504,F,1994,SRD144R,347
198577,1190947331,E,77504,M,1985,52019,347
198578,1101956732,P,77504,M,1955,SRD144R,347
198579,1164207378,P,77504,M,1953,SRD144R,347
198581,1198579780,E,77504,F,1960,51013,347
198582,1198194859,E,77504,M,1995,92076,347
198583,1197848432,P,77504,F,1979,SRD144R,347
198584,1197651018,E,77504,M,1995,52086,347
198585,1199641755,E,77504,M,1994,51013,347
198586,1200901894,E,77504,F,1962,52014,347
198588,1032106045,P,77504,F,1975,SRD144R,347
198589,1202689525,E,77504,F,1983,51013,347
198590,1202575570,P,77504,M,1966,SRD144R,347
198591,1148511755,P,77504,F,1989,SRD144R,347
198592,1201528462,P,77504,F,1983,SRD144R,347
198593,1203918790,P,77504,F,1976,SRD144R,347
198594,1203918742,E,77504,M,1976,51013,347
198595,1102729511,P,77504,M,1987,SRD144R,347
198596,1204669811,E,77504,F,1959,52014,347
198597,1204710127,E,77504,M,1945,52014,347
198598,1211297565,P,77504,M,1977,SRD144R,347
198599,1211181552,P,77504,M,1996,SRD144R,347
198600,1210701774,P,77504,F,1996,SRD144R,347
198601,1210799017,P,77504,M,1988,SRD144R,347
198602,1209189732,P,77504,F,1972,SRD128P,347
198604,1208781309,E,77504,F,1973,51013,347
198605,1209639889,E,77504,M,1958,52032,347
198606,1209467791,P,77504,F,1967,SRD144R,347
198607,1209467801,P,77504,M,1966,SRD144R,347
198608,1204816402,P,77504,F,1972,SRD144R,347
198609,1204962498,E,77504,F,1984,51013,347
198610,1205285147,E,77504,M,1970,52014,347
198611,1094577200,E,77504,M,1984,52016,347
198612,1206582352,E,77504,F,1957,51013,347
198613,1206268806,E,77504,F,1984,52016,347
198614,1161353815,E,77504,F,1987,51013,347
198615,1072669112,E,77504,F,1954,51013,347
198616,1100742574,P,77504,F,1954,SRD144R,347
198617,1216635552,E,77504,M,1989,52016,347
198618,1216504647,P,77504,F,1964,SRD144R,347
198619,1216504675,P,77504,M,1964,SRD144R,347
198620,1217405019,E,77504,M,1980,52014,347
198622,1217970404,E,77504,M,1983,52062,347
198623,1216253703,P,77504,F,1996,SRD144R,347
198624,1214823066,E,77504,M,1996,52016,347
198625,1214032506,E,77504,F,1979,51013,347
198626,1213887535,E,77504,M,1995,61001,347
198627,1161759855,P,77504,F,1990,SRD144R,347
198628,1213546226,E,77504,M,1979,51013,347
198629,1214701416,P,77504,F,1995,SRD144R,347
198630,1214695744,E,77504,M,1978,92019,347
198631,1213438941,E,77504,M,1967,52014,347
198632,1213297231,E,77504,F,1996,62007,347
198633,1212744590,E,77504,M,1987,52057,347
198634,1211848700,P,77504,F,1996,SRD144R,347
198635,1211949321,E,77504,M,1996,91065,347
198636,1212579035,E,77504,M,1996,52016,347
198637,1212325215,E,77504,M,1992,82034,347
198638,1221598557,E,77504,F,1997,52063,347
198639,1221493195,E,77504,F,1997,52014,347
198640,1221417646,P,77504,M,1997,SRD138S,347
198641,2000373443,P,77504,M,1997,SRD144R,347
198642,1222057662,E,77504,M,1967,52014,347
198643,1127292393,P,77504,M,1955,SRD144R,347
198644,2001045932,E,77504,F,1984,52020,347
198645,2002280735,E,77504,F,1967,51013,347
198646,2000875559,E,77504,F,1968,51013,347
198647,2000874834,E,77504,M,1952,51013,347
198648,2000827107,P,77504,F,1997,SRD144R,347
198649,2000826474,E,77504,M,1946,51013,347
198650,2001125546,E,77504,F,1986,52016,347
198651,2000695216,P,77504,M,1954,SRD144R,347
198652,1113618221,P,77504,M,1957,SRD144R,347
198653,1192834378,E,77504,F,1992,52016,347
198655,1144130915,P,77504,M,1988,SRD144R,347
198656,1218589146,P,77504,F,1996,SRD144R,347
198657,1219696506,P,77504,M,1996,SRD129D,347
198658,1220262594,P,77504,F,1991,SRD144R,347
198659,1220385471,E,77504,M,1967,51013,347
198661,1220628014,E,77504,F,1997,72024,347
198662,1220627777,E,77504,M,1995,52014,347
198663,1221148411,P,77504,F,1997,SRD137B,347
198664,2000715814,E,77504,F,1997,51038,347
198665,1222245089,P,77504,F,1997,SRD145H,347
198666,1217883500,P,77504,F,1997,SRD144R,347
198667,1205283119,E,77504,M,1980,52026,347
198668,1209061732,E,77504,M,1991,52016,347
198669,1201913180,E,77504,F,1994,52078,347
198670,1199596944,E,77504,F,1966,52016,347
198671,1198150474,P,77504,F,1974,SRD144R,347
198672,1189357463,P,77504,F,1983,SRD144R,347
198673,1186317212,P,77504,M,1993,SRD128P,347
198674,1193863726,E,77034,F,1958,52014,347
198675,1194088523,E,77034,F,1987,52014,347
198676,1178818494,P,77504,F,1980,SRD144R,347
198692,1197547894,P,77504,F,1991,SRD142W,752
198818,1211588937,P,77504,F,1996,SRD144R,752
202131,1185522414,E,77009,F,1993,91052,46
202849,1114352784,P,77087,F,1966,SRD131T,379
202850,2000919711,P,77087,M,1997,SRD143R,379
202851,2000730507,E,77087,M,1997,62039,379
202852,2001405690,E,77087,F,1989,62038,379
202853,1073265283,P,77087,M,1979,SRD145C,379
202855,1218057702,P,77087,M,1991,SRD145C,379
202856,1221187203,P,77087,M,1997,SRD145C,379
202858,1216252594,E,77087,F,1993,62034,379
202859,1215552083,E,77087,M,1964,62039,379
202860,1099398597,E,77087,M,1961,62039,379
202861,1032761048,P,77087,F,1960,SRD146C,379
202862,1215546445,E,77087,F,1978,62039,379
202863,1215777829,E,77087,F,1990,91043,379
202864,1214848736,E,77087,F,1965,62034,379
202865,1217664066,E,77087,M,1985,62039,379
202866,1216368079,E,77087,M,1997,62034,379
202867,1214662798,E,77087,M,1975,61059,379
202869,1188559962,P,77087,M,1946,SRD146S,379
202870,1212283460,E,77087,M,1966,62039,379
202872,1198962655,P,77087,F,1961,SRD146S,379
202873,1197938078,P,77087,M,1992,SRD127E,379
202875,1198053895,P,77087,M,1971,SRD145C,379
202877,1200928884,E,77087,M,1978,62039,379
202878,1204666293,E,77087,F,1995,62039,379
202879,1203920182,E,77087,F,1991,62039,379
202880,1211509378,P,77087,F,1954,SRD147Z,379
202881,1210727243,P,77087,F,1960,SRD147Z,379
202882,1001873127,P,77087,F,1960,SRD145H,379
202883,1208847617,E,77087,F,1992,62039,379
202884,1210219948,P,77087,M,1996,SRD146S,379
202885,1209435928,E,77087,M,1991,52071,379
202886,1206405618,E,77087,M,1994,31080,379
202887,1204960538,E,77087,M,1994,62039,379
202888,1207727321,E,77087,F,1991,62039,379
202889,1208258708,E,77087,F,1979,91043,379
202891,1121724199,P,77087,M,1981,SRD145C,379
202892,1192166863,E,77087,F,1992,61050,379
202894,1169814624,E,77087,M,1961,61059,379
202895,1193859402,E,77087,F,1956,61059,379
202897,1099402220,E,77087,M,1974,91101,379
202898,1111255307,E,77087,M,1954,62039,379
202899,1187887725,E,77087,M,1978,62039,379
202900,1027482978,E,77087,F,1965,62052,379
202901,1187184489,P,77087,F,1993,SRD146S,379
202902,1186779532,E,77087,M,1970,62039,379
202903,1186226208,E,77087,M,1993,62039,379
202904,1022957807,E,77087,F,1985,62039,379
202905,1191129775,E,77087,F,1994,91043,379
202906,1190766510,P,77087,M,1958,SRD147Z,379
202907,1174754689,P,77087,F,1964,SRD147Z,379
202908,1173878620,P,77087,F,1990,SRD129S,379
202909,1174569854,E,77087,F,1991,62039,379
202910,1175597118,P,77087,M,1952,SRD147Z,379
202911,1175095379,E,77087,M,1966,62039,379
202912,1179388682,E,77087,M,1993,62039,379
202914,1177850510,P,77087,F,1992,SRD147Z,379
202915,1177670748,E,77087,F,1972,42036,379
202916,1178245394,E,77087,F,1965,62039,379
202917,1180900725,P,77087,M,1986,SRD146C,379
202918,1102554120,E,77087,F,1975,71022,379
202919,1179973699,P,77087,F,1976,SRD145C,379
202920,1147338251,P,77087,F,1989,SRD145C,379
202921,1180336442,P,77087,F,1993,SRD145C,379
202922,1180491132,E,77087,F,1942,62034,379
202923,1111207638,E,77087,M,1961,62052,379
202924,1124741857,E,77087,F,1985,91043,379
202925,1181724429,P,77087,M,1984,SRD145C,379
202926,1182313538,E,77087,M,1993,62034,379
202927,1183895411,E,77087,F,1994,52032,379
202928,1183794470,P,77087,M,1951,SRD147Z,379
202929,1184289360,E,77087,M,1994,62034,379
202930,1183531046,P,77087,M,1958,SRD146S,379
202932,1185591495,P,77087,F,1994,SRD145C,379
202933,1186406472,E,77087,F,1969,62039,379
202934,1185621891,E,77087,F,1993,32029,379
202935,1194846661,P,77087,F,1993,SRD146S,379
204841,1188365095,P,77504,M,1994,SRD129S,793
205036,1210367196,E,77087,F,1978,61031,285
205929,2000693253,E,77504,F,1997,52004,793
205932,2001477742,P,77504,M,1997,SRD144R,793
206909,1205283310,P,77093,F,1988,SRD140B,411
206910,1209227467,P,77039,M,1995,SRD140B,411
206911,1208545984,E,77093,M,1996,21151,411
206912,1210578594,E,77093,M,1979,22056,411
206913,1211588577,P,77039,F,1996,SRD140B,411
206914,1211375430,P,77093,M,1958,SRD140B,411
206915,1204337128,E,77093,F,1986,21074,411
206916,1203008144,E,77039,F,1974,21074,411
206917,1201570579,E,77039,M,1965,21074,411
206918,1220626651,E,77093,M,1964,22057,411
206919,1217217396,P,77039,F,1990,SRD141U,411
206920,1215544610,E,77093,F,1983,22056,411
206921,1215313307,E,77093,M,1980,22077,411
206922,1214039365,P,77039,M,1973,SRD140B,411
206924,1213882357,E,77039,F,1996,21074,411
206925,1213165286,P,77093,M,1965,SRD140,411
206926,1176641277,P,77093,F,1957,SRD140B,411
206927,1175849887,P,77093,M,1948,SRD134M,411
206928,1176268802,P,77093,F,1973,SRD140B,411
206929,1187073145,E,77093,F,1988,22057,411
206930,1186410351,E,77039,M,1993,21074,411
206932,1193850282,E,77039,F,1990,21074,411
206933,1196677377,P,77039,M,1994,SRD140B,411
206934,1197340826,P,77093,M,1983,SRD140B,411
206935,2001755825,E,77039,F,1995,22077,411
206936,1194764574,P,77093,F,1979,SRD137T,411
206937,1194093495,P,77093,M,1943,SRD140B,411
206938,1191786997,P,77093,F,1992,SRD140B,411
206939,1191772397,E,77039,F,1964,21074,411
206940,1191777014,P,77093,M,1991,SRD140B,411
206941,1191328966,P,77039,M,1993,SRD139F,411
206942,1189635435,E,77039,F,1979,22066,411
206943,1189827314,P,77039,M,1993,SRD140B,411
206944,1189723654,E,77039,F,1993,21074,411
206945,1189235840,P,77039,F,1982,SRD140B,411
206946,1175813727,E,77093,F,1965,22057,411
206947,1175527942,E,77039,F,1984,32081,411
206948,1174049811,E,77039,F,1983,21074,411
206949,1174755366,E,77039,M,1951,22076,411
206950,1174656012,E,77093,M,1989,22077,411
206951,1179385097,P,77039,F,1966,SRD140B,411
206952,1182742261,E,77093,F,1991,22057,411
206953,1180802618,P,77093,M,1992,SRD141U,411
206954,1214349120,E,77039,M,1953,21074,411
206955,1212582792,P,77039,F,1992,SRD140B,411
206956,1217461959,P,77093,F,1991,SRD140B,411
206958,1219654335,E,77093,M,1991,22057,411
206959,2000728522,E,77093,F,1997,22057,411
206960,2001552609,P,77039,M,1997,SRD140B,411
206961,1199733157,E,77039,M,1962,22076,411
206962,1199644399,P,77093,M,1993,SRD147U,411
206963,1200390356,P,77093,F,1995,SRD132C,411
206964,1199114589,P,77039,M,1994,SRD140B,411
206965,1208942599,P,77093,F,1958,SRD140N,411
206966,1206476017,E,77039,M,1990,21074,411
206967,1209727599,P,77039,F,1991,SRD140B,411
206968,1211372405,E,77039,F,1980,21074,411
206969,1211183300,P,77039,M,1962,SRD140B,411
206970,1202605699,P,77039,F,1992,SRD140B,411
206971,2001834460,P,77039,M,1997,SRD141L,411
206972,2001224057,P,77039,M,1997,SRD140B,411
206973,2001223124,E,77039,F,1996,21074,411
206974,1218577067,P,77039,M,1996,SRD140B,411
206975,1193468839,E,77039,F,1994,21074,411
206976,1212398059,P,77039,M,1994,SRD141U,411
206977,1214033557,P,77039,F,1996,SRD140B,411
206978,1214367438,E,77039,F,1996,31082,411
206979,1181282376,P,77039,M,1992,SRD140B,411
206981,1181840179,E,77039,M,1960,21074,411
206982,1174418529,E,77039,M,1975,21074,411
206983,1174915146,P,77039,M,1976,SRD140B,411
206984,1189630359,E,77039,F,1994,22077,411
206985,1190070839,E,77039,F,1992,21074,411
206986,1186953430,P,77039,M,1994,SRD140B,411
206987,1193056151,P,77039,M,1979,SRD140B,411
206988,1193965090,E,77039,M,1961,21074,411
206989,1194570469,P,77039,F,1972,SRD140B,411
208813,2001351428,P,77003,M,1987,SRD143R,9
209209,2001840227,P,77074,M,1997,SRD146T,430
209210,2002283498,E,77074,M,1963,72068,430
209211,1178275459,P,77074,F,1982,SRD137B,430
209213,1179098650,E,77074,M,1993,82066,430
209214,1176353131,P,77074,M,1992,SRD134S,430
209215,1175278140,P,77074,M,1984,SRD137B,430
209216,1175197081,P,77074,F,1951,SRD137B,430
209217,1174569883,E,77074,F,1959,71060,430
209218,1174719053,P,77074,M,1961,SRD137B,430
209219,1181366627,E,77081,M,1964,71060,430
209220,1185018649,P,77074,M,1981,SRD137B,430
209221,1141282074,E,77074,F,1976,71060,430
209222,1184575687,E,77074,M,1978,71060,430
209223,1184259461,E,77074,M,1980,72046,430
209224,1192975339,E,77074,M,1964,72064,430
209225,1197376453,E,77074,F,1974,72064,430
209226,1194766765,E,77074,M,1956,72064,430
209227,1196177561,E,77074,M,1949,71060,430
209228,1196683712,P,77074,F,1994,SRD138M,430
209229,1191752508,P,77074,M,1943,SRD137B,430
209230,1187877918,E,77074,F,1983,72068,430
209232,1188364052,E,77074,F,1978,71060,430
209233,1186407696,P,77074,F,1992,SRD134W,430
209234,1203652409,P,77074,F,1971,SRD134S,430
209235,1203777672,E,77074,M,1969,72064,430
209236,1202343018,E,77074,F,1984,72068,430
209237,1168051374,P,77074,F,1978,SRD137T,430
209238,1200791084,E,77074,M,1971,72075,430
209239,1199597156,P,77074,M,1966,SRD137B,430
209240,1098574742,E,77074,M,1955,72064,430
209241,1198839670,P,77074,F,1978,SRD137B,430
209242,1198193173,E,77074,M,1963,82061,430
209243,1198288387,E,77074,M,1995,72065,430
209244,1197903114,E,77074,M,1960,72064,430
209245,1197939436,P,77074,M,1956,SRD137B,430
209246,1211540837,E,77074,F,1981,72064,430
209248,1206978771,E,77074,F,1976,72075,430
209249,1206868857,P,77074,M,1951,SRD134M,430
209250,1126286759,P,77074,M,1967,SRD137B,430
209251,1206756684,P,77074,M,1959,SRD137B,430
209252,1040711287,P,77074,M,1957,SRD137B,430
209253,1203352765,P,77074,F,1970,SRD137B,430
209254,1208259927,E,77074,F,1985,72064,430
209255,1208122416,E,77074,F,1965,71060,430
209256,1206565948,P,77074,F,1995,SRD137B,430
209257,1205461471,P,77081,M,1949,SRD137B,430
209258,1205505521,E,77074,F,1995,71060,430
209259,1221065592,E,77074,M,1978,22053,430
209261,1221286361,E,77074,M,1969,72064,430
209262,1220043498,E,77074,M,1958,72064,430
209263,1220048908,E,77074,M,1996,71066,430
209264,1219104308,E,77074,M,1978,71060,430
209266,1221965428,P,77074,F,1973,SRD137B,430
209267,1222197186,E,77074,M,1962,72064,430
209268,1148253546,E,77074,F,1989,72054,430
209269,1222206596,P,77074,M,1971,SRD137B,430
209270,1221489639,E,77074,M,1961,71060,430
209271,2001350659,E,77081,F,1996,72075,430
209272,1213437933,E,77074,F,1946,72064,430
209273,1212233622,P,77074,F,1983,SRD137B,430
209274,1214749451,P,77074,F,1955,SRD137B,430
209275,1214608967,P,77074,M,1984,SRD137B,430
209276,1214827725,E,77074,F,1974,72064,430
209277,1216772497,E,77074,M,1968,71060,430
209278,1216369883,E,77074,F,1967,72068,430
209279,1215855934,E,77081,F,1995,71066,431
209280,1212693403,E,77081,F,1938,72071,431
209281,1197498490,P,77081,F,1958,SRD137B,431
209282,2000473037,P,77081,F,1936,SRD137B,431
209285,1218062726,P,77081,M,1960,SRD137B,431
209286,1218626614,E,77081,M,1997,71060,431
209287,1220451487,E,77081,F,1992,71060,431
209288,1220490367,P,77081,M,1982,SRD137B,431
209290,1208022604,E,77081,F,1974,72071,431
209291,1206973500,E,77081,M,1955,72068,431
209292,1206973711,P,77081,F,1940,SRD137B,431
209293,1207047118,P,77081,M,1996,SRD134W,431
209294,1208577854,P,77081,M,1985,SRD134W,431
209295,1209475126,E,77081,M,1974,71060,431
209296,1209378504,E,77081,M,1970,72071,431
209298,1199380534,P,77081,F,1995,SRD137B,431
209299,1199985826,P,77081,M,1983,SRD137B,431
209300,1200389781,P,77081,M,1995,SRD134W,431
